-0.199546,-0.399093,0.361319
-0.0997732,-0.399093,0.361319
0,-0.399093,0.361319
0.0997732,-0.399093,0.361319
0.199546,-0.399093,0.361319
0.29932,-0.399093,0.361319
0.399093,-0.399093,0.361319
0.498866,-0.399093,0.361319
0.598639,-0.399093,0.361319
0.698413,-0.399093,0.361319
0.798186,-0.399093,0.361319
0.897959,-0.399093,0.361319
0.997732,-0.29932,0.361319
-0.997732,-0.29932,0.361319
-0.897959,-0.29932,0.361319
-0.798186,-0.29932,0.361319
-0.698413,-0.29932,0.361319
-0.598639,-0.29932,0.361319
-0.498866,-0.29932,0.361319
-0.399093,-0.29932,0.361319
-0.29932,-0.29932,0.361319
-0.199546,-0.29932,0.361319
-0.0997732,-0.29932,0.361319
0,-0.29932,0.361319
0.0997732,-0.29932,0.361319
0.199546,-0.29932,0.361319
0.29932,-0.29932,0.361319
0.399093,-0.29932,0.361319
0.498866,-0.29932,0.361319
0.598639,-0.29932,0.361319
0.698413,-0.29932,0.361319
0.798186,-0.29932,0.361319
0.897959,-0.29932,0.361319
0.997732,-0.199546,0.361319
-0.997732,-0.199546,0.361319
-0.897959,-0.199546,0.361319
-0.798186,-0.199546,0.361319
-0.698413,-0.199546,0.361319
-0.598639,-0.199546,0.361319
-0.498866,-0.199546,0.361319
-0.399093,-0.199546,0.361319
-0.29932,-0.199546,0.361319
-0.199546,-0.199546,0.361319
-0.0997732,-0.199546,0.361319
0,-0.199546,0.361319
0.0997732,-0.199546,0.361319
0.199546,-0.199546,0.361319
0.29932,-0.199546,0.361319
0.399093,-0.199546,0.361319
0.498866,-0.199546,0.361319
0.598639,-0.199546,0.361319
0.698413,-0.199546,0.361319
0.798186,-0.199546,0.361319
0.897959,-0.199546,0.361319
0.997732,-0.0997732,0.361319
-0.997732,-0.0997732,0.361319
-0.897959,-0.0997732,0.361319
-0.798186,-0.0997732,0.361319
-0.698413,-0.0997732,0.361319
-0.598639,-0.0997732,0.361319
-0.498866,-0.0997732,0.361319
-0.399093,-0.0997732,0.361319
-0.29932,-0.0997732,0.361319
-0.199546,-0.0997732,0.361319
-0.0997732,-0.0997732,0.361319
0,-0.0997732,0.361319
0.0997732,-0.0997732,0.361319
0.199546,-0.0997732,0.361319
0.29932,-0.0997732,0.361319
0.399093,-0.0997732,0.361319
0.498866,-0.0997732,0.361319
0.598639,-0.0997732,0.361319
0.698413,-0.0997732,0.361319
0.798186,-0.0997732,0.361319
0.897959,-0.0997732,0.361319
0.997732,0,0.361319
-0.997732,0,0.361319
-0.897959,0,0.361319
-0.798186,0,0.361319
-0.698413,0,0.361319
-0.598639,0,0.361319
-0.498866,0,0.361319
-0.399093,0,0.361319
-0.29932,0,0.361319
-0.199546,0,0.361319
-0.0997732,0,0.361319
0,0,0.361319
0.0997732,0,0.361319
0.199546,0,0.361319
0.29932,0,0.361319
0.399093,0,0.361319
0.498866,0,0.361319
0.598639,0,0.361319
0.698413,0,0.361319
0.798186,0,0.361319
0.897959,0,0.361319
0.997732,0.0997732,0.361319
-0.997732,0.0997732,0.361319
-0.897959,0.0997732,0.361319
-0.798186,0.0997732,0.361319
-0.698413,0.0997732,0.361319
-0.598639,0.0997732,0.361319
-0.498866,0.0997732,0.361319
-0.399093,0.0997732,0.361319
-0.29932,0.0997732,0.361319
-0.199546,0.0997732,0.361319
-0.0997732,0.0997732,0.361319
0,0.0997732,0.361319
0.0997732,0.0997732,0.361319
0.199546,0.0997732,0.361319
0.29932,0.0997732,0.361319
0.399093,0.0997732,0.361319
0.498866,0.0997732,0.361319
0.598639,0.0997732,0.361319
0.698413,0.0997732,0.361319
0.798186,0.0997732,0.361319
0.897959,0.0997732,0.361319
0.997732,0.199546,0.361319
-0.997732,0.199546,0.361319
-0.897959,0.199546,0.361319
-0.798186,0.199546,0.361319
-0.698413,0.199546,0.361319
-0.598639,0.199546,0.361319
-0.498866,0.199546,0.361319
-0.399093,0.199546,0.361319
-0.29932,0.199546,0.361319
-0.199546,0.199546,0.361319
-0.0997732,0.199546,0.361319
0,0.199546,0.361319
0.0997732,0.199546,0.361319
0.199546,0.199546,0.361319
0.29932,0.199546,0.361319
0.399093,0.199546,0.361319
0.498866,0.199546,0.361319
0.598639,0.199546,0.361319
0.698413,0.199546,0.361319
0.798186,0.199546,0.361319
0.897959,0.199546,0.361319
0.997732,0.29932,0.361319
-0.997732,0.29932,0.361319
-0.897959,0.29932,0.361319
-0.798186,0.29932,0.361319
-0.698413,0.29932,0.361319
-0.598639,0.29932,0.361319
-0.498866,0.29932,0.361319
-0.399093,0.29932,0.361319
-0.29932,0.29932,0.361319
-0.199546,0.29932,0.361319
-0.0997732,0.29932,0.361319
0,0.29932,0.361319
0.0997732,0.29932,0.361319
0.199546,0.29932,0.361319
0.29932,0.29932,0.361319
0.399093,0.29932,0.361319
0.498866,0.29932,0.361319
0.598639,0.29932,0.361319
0.698413,0.29932,0.361319
0.798186,0.29932,0.361319
0.897959,0.29932,0.361319
0.997732,0.399093,0.361319
-0.997732,0.399093,0.361319
-0.897959,0.399093,0.361319
-0.798186,0.399093,0.361319
-0.698413,0.399093,0.361319
-0.598639,0.399093,0.361319
-0.498866,0.399093,0.361319
-0.399093,0.399093,0.361319
-0.29932,0.399093,0.361319
-0.199546,0.399093,0.361319
-0.0997732,0.399093,0.361319
0,0.399093,0.361319
0.0997732,0.399093,0.361319
0.199546,0.399093,0.361319
0.29932,0.399093,0.361319
0.399093,0.399093,0.361319
0.498866,0.399093,0.361319
0.598639,0.399093,0.361319
0.698413,0.399093,0.361319
0.798186,0.399093,0.361319
0.897959,0.399093,0.361319
0.997732,0.498866,0.361319
-0.997732,0.498866,0.361319
-0.897959,0.498866,0.361319
-0.798186,0.498866,0.361319
-0.698413,0.498866,0.361319
-0.598639,0.498866,0.361319
-0.498866,0.498866,0.361319
-0.399093,0.498866,0.361319
-0.29932,0.498866,0.361319
-0.199546,0.498866,0.361319
-0.0997732,0.498866,0.361319
0,0.498866,0.361319
0.0997732,0.498866,0.361319
0.199546,0.498866,0.361319
0.29932,0.498866,0.361319
0.399093,0.498866,0.361319
0.498866,0.498866,0.361319
0.598639,0.498866,0.361319
0.698413,0.498866,0.361319
0.798186,0.498866,0.361319
0.897959,0.498866,0.361319
0.997732,0.598639,0.361319
-0.997732,0.598639,0.361319
-0.897959,0.598639,0.361319
-0.798186,0.598639,0.361319
-0.698413,0.598639,0.361319
-0.598639,0.598639,0.361319
-0.498866,0.598639,0.361319
-0.399093,0.598639,0.361319
-0.29932,0.598639,0.361319
-0.199546,0.598639,0.361319
-0.0997732,0.598639,0.361319
0,0.598639,0.361319
0.0997732,0.598639,0.361319
0.199546,0.598639,0.361319
0.29932,0.598639,0.361319
0.399093,0.598639,0.361319
0.498866,0.598639,0.361319
0.598639,0.598639,0.361319
0.698413,0.598639,0.361319
0.798186,0.598639,0.361319
0.897959,0.598639,0.361319
0.997732,0.698413,0.361319
-0.997732,0.698413,0.361319
-0.897959,0.698413,0.361319
-0.798186,0.698413,0.361319
-0.698413,0.698413,0.361319
-0.598639,0.698413,0.361319
-0.498866,0.698413,0.361319
-0.399093,0.698413,0.361319
-0.29932,0.698413,0.361319
-0.199546,0.698413,0.361319
-0.0997732,0.698413,0.361319
0,0.698413,0.361319
0.0997732,0.698413,0.361319
0.199546,0.698413,0.361319
0.29932,0.698413,0.361319
0.399093,0.698413,0.361319
0.498866,0.698413,0.361319
0.598639,0.698413,0.361319
0.698413,0.698413,0.361319
0.798186,0.698413,0.361319
0.897959,0.698413,0.361319
0.997732,0.798186,0.361319
-0.997732,0.798186,0.361319
-0.897959,0.798186,0.361319
-0.798186,0.798186,0.361319
-0.698413,0.798186,0.361319
-0.598639,0.798186,0.361319
-0.498866,0.798186,0.361319
-0.399093,0.798186,0.361319
-0.29932,0.798186,0.361319
-0.199546,0.798186,0.361319
-0.0997732,0.798186,0.361319
0,0.798186,0.361319
0.0997732,0.798186,0.361319
0.199546,0.798186,0.361319
0.29932,0.798186,0.361319
0.399093,0.798186,0.361319
0.498866,0.798186,0.361319
0.598639,0.798186,0.361319
0.698413,0.798186,0.361319
0.798186,0.798186,0.361319
0.897959,0.798186,0.361319
0.997732,0.897959,0.361319
-0.997732,0.897959,0.361319
-0.897959,0.897959,0.361319
-0.798186,0.897959,0.361319
-0.698413,0.897959,0.361319
-0.598639,0.897959,0.361319
-0.498866,0.897959,0.361319
-0.399093,0.897959,0.361319
-0.29932,0.897959,0.361319
-0.199546,0.897959,0.361319
-0.0997732,0.897959,0.361319
0,0.897959,0.361319
0.0997732,0.897959,0.361319
0.199546,0.897959,0.361319
0.29932,0.897959,0.361319
0.399093,0.897959,0.361319
0.498866,0.897959,0.361319
0.598639,0.897959,0.361319
0.698413,0.897959,0.361319
0.798186,0.897959,0.361319
0.897959,0.897959,0.361319
0.997732,0.997732,0.361319
-0.997732,0.997732,0.361319
-0.897959,0.997732,0.361319
-0.798186,0.997732,0.361319
-0.698413,0.997732,0.361319
-0.598639,0.997732,0.361319
-0.498866,0.997732,0.361319
-0.399093,0.997732,0.361319
-0.29932,0.997732,0.361319
-0.199546,0.997732,0.361319
-0.0997732,0.997732,0.361319
0,0.997732,0.361319
0.0997732,0.997732,0.361319
0.199546,0.997732,0.361319
0.29932,0.997732,0.361319
0.399093,0.997732,0.361319
0.498866,0.997732,0.361319
0.598639,0.997732,0.361319
0.698413,0.997732,0.361319
0.798186,0.997732,0.361319
0.897959,0.997732,0.361319
