-0.960835,-0.397991
-0.6755,-0.39
-0.367696,-0.367696
-0.198996,-0.480417
0,-0.52
0.198996,-0.480417
0.367696,-0.367696
0.6755,-0.39
0.960835,-0.397991
1.23637,-0.401722
1.50684,-0.403758
1.77437,-0.404988
2.04003,-0.405788
2.30445,-0.406337
2.59199,-0.203994
-2.59199,-0.203994
-2.3311,-0.203944
-2.06998,-0.203876
-1.80856,-0.203775
-1.54665,-0.203621
-1.28399,-0.203365
-1.02002,-0.202894
-0.753422,-0.201879
-0.480417,-0.198996
-0.183848,-0.183848
0,-0.26
0.183848,-0.183848
0.480417,-0.198996
0.753422,-0.201879
1.02002,-0.202894
1.28399,-0.203365
1.54665,-0.203621
1.80856,-0.203775
2.06998,-0.203876
2.3311,-0.203944
2.6,0
-2.6,0
-2.34,0
-2.08,0
-1.82,0
-1.56,0
-1.3,0
-1.04,0
-0.78,0
-0.52,0
-0.26,0
0,0
0.26,0
0.52,0
0.78,0
1.04,0
1.3,0
1.56,0
1.82,0
2.08,0
2.34,0
2.59199,0.203994
-2.59199,0.203994
-2.3311,0.203944
-2.06998,0.203876
-1.80856,0.203775
-1.54665,0.203621
-1.28399,0.203365
-1.02002,0.202894
-0.753422,0.201879
-0.480417,0.198996
-0.183848,0.183848
0,0.26
0.183848,0.183848
0.480417,0.198996
0.753422,0.201879
1.02002,0.202894
1.28399,0.203365
1.54665,0.203621
1.80856,0.203775
2.06998,0.203876
2.3311,0.203944
2.56799,0.40673
-2.56799,0.40673
-2.30445,0.406337
-2.04003,0.405788
-1.77437,0.404988
-1.50684,0.403758
-1.23637,0.401722
-0.960835,0.397991
-0.6755,0.39
-0.367696,0.367696
-0.198996,0.480417
0,0.52
0.198996,0.480417
0.367696,0.367696
0.6755,0.39
0.960835,0.397991
1.23637,0.401722
1.50684,0.403758
1.77437,0.404988
2.04003,0.405788
2.30445,0.406337
2.52816,0.606958
-2.52816,0.606958
-2.26027,0.605637
-1.99044,0.603792
-1.71787,0.601108
-1.44125,0.596986
-1.15831,0.590188
-0.864728,0.577793
-0.551543,0.551543
-0.39,0.6755
-0.201879,0.753422
0,0.78
0.201879,0.753422
0.39,0.6755
0.551543,0.551543
0.864728,0.577793
1.15831,0.590188
1.44125,0.596986
1.71787,0.601108
1.99044,0.603792
2.26027,0.605637
2.47275,0.803444
-2.47275,0.803444
-2.19888,0.800327
-1.92167,0.795981
-1.63976,0.789669
-1.351,0.78
-1.05172,0.764121
-0.735391,0.735391
-0.577793,0.864728
-0.397991,0.960835
-0.202894,1.02002
0,1.04
0.202894,1.02002
0.397991,0.960835
0.577793,0.864728
0.735391,0.735391
1.05172,0.764121
1.351,0.78
1.63976,0.789669
1.92167,0.795981
2.19888,0.800327
2.40209,0.994977
-2.40209,0.994977
-2.12076,0.988927
-1.8344,0.980505
-1.54104,0.968298
-1.23763,0.949668
-0.919239,0.919239
-0.764121,1.05172
-0.590188,1.15831
-0.401722,1.23637
-0.203365,1.28399
0,1.3
0.203365,1.28399
0.401722,1.23637
0.590188,1.15831
0.764121,1.05172
0.919239,0.919239
1.23763,0.949668
1.54104,0.968298
1.8344,0.980505
2.12076,0.988927
2.31662,1.18038
-2.31662,1.18038
-2.0265,1.17
-1.72946,1.15559
-1.42293,1.13475
-1.10309,1.10309
-0.949668,1.23763
-0.78,1.351
-0.596986,1.44125
-0.403758,1.50684
-0.203621,1.54665
0,1.56
0.203621,1.54665
0.403758,1.50684
0.596986,1.44125
0.78,1.351
0.949668,1.23763
1.10309,1.10309
1.42293,1.13475
1.72946,1.15559
2.0265,1.17
2.21686,1.3585
-2.21686,1.3585
-1.91682,1.34217
-1.60786,1.31954
-1.28693,1.28693
-1.13475,1.42293
-0.968298,1.54104
-0.789668,1.63976
-0.601108,1.71787
-0.404988,1.77437
-0.203775,1.80856
0,1.82
0.203775,1.80856
0.404988,1.77437
0.601108,1.71787
0.789669,1.63976
0.968298,1.54104
1.13475,1.42293
1.28693,1.28693
1.60786,1.31954
1.91682,1.34217
2.10344,1.52824
-2.10344,1.52824
-1.79254,1.50412
-1.47078,1.47078
-1.31954,1.60786
-1.15559,1.72946
-0.980505,1.8344
-0.795982,1.92167
-0.603792,1.99044
-0.405788,2.04003
-0.203876,2.06998
0,2.08
0.203876,2.06998
0.405788,2.04003
0.603792,1.99044
0.795981,1.92167
0.980505,1.8344
1.15559,1.72946
1.31954,1.60786
1.47078,1.47078
1.79254,1.50412
1.97706,1.68856
-1.97706,1.68856
-1.65463,1.65463
-1.50412,1.79254
-1.34217,1.91682
-1.17,2.0265
-0.988927,2.12076
-0.800327,2.19888
-0.605637,2.26027
-0.406337,2.30445
-0.203944,2.3311
0,2.34
0.203944,2.3311
0.406337,2.30445
0.605637,2.26027
0.800327,2.19888
0.988927,2.12076
1.17,2.0265
1.34217,1.91682
1.50412,1.79254
1.65463,1.65463
1.83848,1.83848
-1.83848,1.83848
-1.68857,1.97706
-1.52824,2.10344
-1.3585,2.21686
-1.18038,2.31662
-0.994977,2.40209
-0.803444,2.47275
-0.606958,2.52816
-0.406729,2.56799
-0.203994,2.59199
0,2.6
0.203994,2.59199
0.40673,2.56799
0.606958,2.52816
0.803444,2.47275
0.994977,2.40209
1.18038,2.31662
1.3585,2.21686
1.52824,2.10344
1.68856,1.97706
