-0.183848,-0.183848,0.00409154
0,-0.26,0.00409154
0.183848,-0.183848,0.00409154
0.480417,-0.198996,0.00392487
0.753422,-0.201879,0.00366204
1.02002,-0.202894,0.00332338
1.28399,-0.203365,0.00293356
1.54665,-0.203621,0.00251866
1.80856,-0.203775,0.00210331
2.06998,-0.203876,0.00170842
2.3311,-0.203944,0.00134973
2.6,0,0.00103719
-2.6,0,0.00103719
-2.34,0,0.00134973
-2.08,0,0.00170842
-1.82,0,0.00210331
-1.56,0,0.00251866
-1.3,0,0.00293356
-1.04,0,0.00332338
-0.78,0,0.00366204
-0.52,0,0.00392487
-0.26,0,0.00409154
0,0,0.00414866
0.26,0,0.00409154
0.52,0,0.00392487
0.78,0,0.00366204
1.04,0,0.00332338
1.3,0,0.00293356
1.56,0,0.00251866
1.82,0,0.00210331
2.08,0,0.00170842
2.34,0,0.00134973
2.59199,0.203994,0.00103719
-2.59199,0.203994,0.00103719
-2.3311,0.203944,0.00134973
-2.06998,0.203876,0.00170842
-1.80856,0.203775,0.00210331
-1.54665,0.203621,0.00251866
-1.28399,0.203365,0.00293356
-1.02002,0.202894,0.00332338
-0.753422,0.201879,0.00366204
-0.480417,0.198996,0.00392487
-0.183848,0.183848,0.00409154
0,0.26,0.00409154
0.183848,0.183848,0.00409154
0.480417,0.198996,0.00392487
0.753422,0.201879,0.00366204
1.02002,0.202894,0.00332338
1.28399,0.203365,0.00293356
1.54665,0.203621,0.00251866
1.80856,0.203775,0.00210331
2.06998,0.203876,0.00170842
2.3311,0.203944,0.00134973
2.56799,0.40673,0.00103719
-2.56799,0.40673,0.00103719
-2.30445,0.406337,0.00134973
-2.04003,0.405788,0.00170842
-1.77437,0.404988,0.00210331
-1.50684,0.403758,0.00251866
-1.23637,0.401722,0.00293356
-0.960835,0.397991,0.00332338
-0.6755,0.39,0.00366204
-0.367696,0.367696,0.00392487
-0.198996,0.480417,0.00392487
0,0.52,0.00392487
0.198996,0.480417,0.00392487
0.367696,0.367696,0.00392487
0.6755,0.39,0.00366204
0.960835,0.397991,0.00332338
1.23637,0.401722,0.00293356
1.50684,0.403758,0.00251866
1.77437,0.404988,0.00210331
2.04003,0.405788,0.00170842
2.30445,0.406337,0.00134973
2.52816,0.606958,0.00103719
-2.52816,0.606958,0.00103719
-2.26027,0.605637,0.00134973
-1.99044,0.603792,0.00170842
-1.71787,0.601108,0.00210331
-1.44125,0.596986,0.00251866
-1.15831,0.590188,0.00293356
-0.864728,0.577793,0.00332338
-0.551543,0.551543,0.00366204
-0.39,0.6755,0.00366204
-0.201879,0.753422,0.00366204
0,0.78,0.00366204
0.201879,0.753422,0.00366204
0.39,0.6755,0.00366204
0.551543,0.551543,0.00366204
0.864728,0.577793,0.00332338
1.15831,0.590188,0.00293356
1.44125,0.596986,0.00251866
1.71787,0.601108,0.00210331
1.99044,0.603792,0.00170842
2.26027,0.605637,0.00134973
2.47275,0.803444,0.00103719
-2.47275,0.803444,0.00103719
-2.19888,0.800327,0.00134973
-1.92167,0.795981,0.00170842
-1.63976,0.789669,0.00210331
-1.351,0.78,0.00251866
-1.05172,0.764121,0.00293356
-0.735391,0.735391,0.00332338
-0.577793,0.864728,0.00332338
-0.397991,0.960835,0.00332338
-0.202894,1.02002,0.00332338
0,1.04,0.00332338
0.202894,1.02002,0.00332338
0.397991,0.960835,0.00332338
0.577793,0.864728,0.00332338
0.735391,0.735391,0.00332338
1.05172,0.764121,0.00293356
1.351,0.78,0.00251866
1.63976,0.789669,0.00210331
1.92167,0.795981,0.00170842
2.19888,0.800327,0.00134973
2.40209,0.994977,0.00103719
-2.40209,0.994977,0.00103719
-2.12076,0.988927,0.00134973
-1.8344,0.980505,0.00170842
-1.54104,0.968298,0.00210331
-1.23763,0.949668,0.00251866
-0.919239,0.919239,0.00293356
-0.764121,1.05172,0.00293356
-0.590188,1.15831,0.00293356
-0.401722,1.23637,0.00293356
-0.203365,1.28399,0.00293356
0,1.3,0.00293356
0.203365,1.28399,0.00293356
0.401722,1.23637,0.00293356
0.590188,1.15831,0.00293356
0.764121,1.05172,0.00293356
0.919239,0.919239,0.00293356
1.23763,0.949668,0.00251866
1.54104,0.968298,0.00210331
1.8344,0.980505,0.00170842
2.12076,0.988927,0.00134973
2.31662,1.18038,0.00103719
-2.31662,1.18038,0.00103719
-2.0265,1.17,0.00134973
-1.72946,1.15559,0.00170842
-1.42293,1.13475,0.00210331
-1.10309,1.10309,0.00251866
-0.949668,1.23763,0.00251866
-0.78,1.351,0.00251866
-0.596986,1.44125,0.00251866
-0.403758,1.50684,0.00251866
-0.203621,1.54665,0.00251866
0,1.56,0.00251866
0.203621,1.54665,0.00251866
0.403758,1.50684,0.00251866
0.596986,1.44125,0.00251866
0.78,1.351,0.00251866
0.949668,1.23763,0.00251866
1.10309,1.10309,0.00251866
1.42293,1.13475,0.00210331
1.72946,1.15559,0.00170842
2.0265,1.17,0.00134973
2.21686,1.3585,0.00103719
-2.21686,1.3585,0.00103719
-1.91682,1.34217,0.00134973
-1.60786,1.31954,0.00170842
-1.28693,1.28693,0.00210331
-1.13475,1.42293,0.00210331
-0.968298,1.54104,0.00210331
-0.789668,1.63976,0.00210331
-0.601108,1.71787,0.00210331
-0.404988,1.77437,0.00210331
-0.203775,1.80856,0.00210331
0,1.82,0.00210331
0.203775,1.80856,0.00210331
0.404988,1.77437,0.00210331
0.601108,1.71787,0.00210331
0.789669,1.63976,0.00210331
0.968298,1.54104,0.00210331
1.13475,1.42293,0.00210331
1.28693,1.28693,0.00210331
1.60786,1.31954,0.00170842
1.91682,1.34217,0.00134973
2.10344,1.52824,0.00103719
-2.10344,1.52824,0.00103719
-1.79254,1.50412,0.00134973
-1.47078,1.47078,0.00170842
-1.31954,1.60786,0.00170842
-1.15559,1.72946,0.00170842
-0.980505,1.8344,0.00170842
-0.795982,1.92167,0.00170842
-0.603792,1.99044,0.00170842
-0.405788,2.04003,0.00170842
-0.203876,2.06998,0.00170842
0,2.08,0.00170842
0.203876,2.06998,0.00170842
0.405788,2.04003,0.00170842
0.603792,1.99044,0.00170842
0.795981,1.92167,0.00170842
0.980505,1.8344,0.00170842
1.15559,1.72946,0.00170842
1.31954,1.60786,0.00170842
1.47078,1.47078,0.00170842
1.79254,1.50412,0.00134973
1.97706,1.68856,0.00103719
-1.97706,1.68856,0.00103719
-1.65463,1.65463,0.00134973
-1.50412,1.79254,0.00134973
-1.34217,1.91682,0.00134973
-1.17,2.0265,0.00134973
-0.988927,2.12076,0.00134973
-0.800327,2.19888,0.00134973
-0.605637,2.26027,0.00134973
-0.406337,2.30445,0.00134973
-0.203944,2.3311,0.00134973
0,2.34,0.00134973
0.203944,2.3311,0.00134973
0.406337,2.30445,0.00134973
0.605637,2.26027,0.00134973
0.800327,2.19888,0.00134973
0.988927,2.12076,0.00134973
1.17,2.0265,0.00134973
1.34217,1.91682,0.00134973
1.50412,1.79254,0.00134973
1.65463,1.65463,0.00134973
1.83848,1.83848,0.00103719
-1.83848,1.83848,0.00103719
-1.68857,1.97706,0.00103719
-1.52824,2.10344,0.00103719
-1.3585,2.21686,0.00103719
-1.18038,2.31662,0.00103719
-0.994977,2.40209,0.00103719
-0.803444,2.47275,0.00103719
-0.606958,2.52816,0.00103719
-0.406729,2.56799,0.00103719
-0.203994,2.59199,0.00103719
0,2.6,0.00103719
0.203994,2.59199,0.00103719
0.40673,2.56799,0.00103719
0.606958,2.52816,0.00103719
0.803444,2.47275,0.00103719
0.994977,2.40209,0.00103719
1.18038,2.31662,0.00103719
1.3585,2.21686,0.00103719
1.52824,2.10344,0.00103719
1.68856,1.97706,0.00103719
